id	category	text
1400	1	shakespeare   you hardly understood it in high school    why would you want more of it now that your english grade doesn t count on it    if this is your attitude   then i ll say right off the bat that kenneth branagh s hamlet is probably not for you   and you might as well stop reading right now    if   however   you are a lover of the bard   or at the very least are open minded about a challenging script   read on   for there is something rotten in the state of denmark    namely   the king has died   and his widow the queen has wed the king s brother   claudius   but prince hamlet suspects foul play    his suspicions are confirmed when the ghost of his father appears and relates the story of his murder at his own brother s hands    hamlet   enlisting the help of his friend horatio   conspires to capture the conscience of the new king to expose his treachery         and  the game is afoot          the first things you notice about this production are the sets and costumes    with external scenes filmed at blemheim palace in england   also the one of the sites for the recent the avengers     the grandiose quality of the setting is immediately established    interior scenes are similarly graced with intricate and flamboyant rooms and chambers    the hamlet castle s grand throne room is an impressive piece of work incorporating high ceilings   mirror panel doors   and bridges which connect opposite sides of a second story loft    costuming is equally grand   drawing upon both history and imagination      not quite the denmark of the 1600 s   the characters  attire is something of a cross between that era and turn of the century russia   very effectively giving the film more of a timeless feel    it is not surprising that tim harvey and alexandra byrne were nominated for best art direction and best costume design oscars   respectively    in addition to directing   kenneth branagh also plays the title character    as the revenge driven royal heir   branagh provides a riveting performance of emotional highs and lows    from the anticipation of seeing his father s ghost   to the melancholy of finding the burial site of his childhood jester   to his eventual wrath   branagh delivers in spades    every scene truly revolves around hamlet   as much a tribute to branagh s acting and directing as to shakespeare s manuscript    hamlet seems to be a who s who of shakespearean trained actors   so watching them perform the craft for which they have much love is a delight in itself    julie christie   as hamlet s mother gertrude   and derek jacobi as his murderous uncle claudius both fill the classic roles superbly   as do many of the supporting players    kate winslet as hamlet s lover ophelia   does an outstanding job demonstrating the character s plummet to the depths of dispair and madness    richard briers as ophelia s father   polonius   and michael moloney as her brother   laertes   are equally convincing    nicholas farrell as hamlet s trusted friend horatio   and timothy spall and reece dinsdale as the two timing rosencrantz and guildenstern round out the excellent core cast    hamlet also seems to be a film in which someone tried to stuff as many well known actors as possible    in some cases   this made for interesting scenes    billy crystal is surprisingly good as the gravedigger who unearths the skull of yorick   whom hamlet knew quite well    crystal proves himself able to deliver the lines with both the timing of a classic actor and the verbal countenance of a comedian   and the result is a very funny scene    however   charleton heston   whom many might think would butcher shakespeare   is the biggest surprise of all    as the player king   the leader of a troupe of traveling actors   he is absolutely breathtaking when narrating the story of priam and hecuba    part of his monologue is overlaid with a visual enactment of the story   with sir john gielgud and judi dench     but this is most unfortunate   for it robs heston of some of the attention which he deserves at this time    his off camera speaking   while gripping   sort of downplays the scene to a narration done by any other well voiced actor    i wish branagh had chosen to allow us to envision in our own minds the scene which heston lays out   and let the venerable actor have the attention    unfortunately   there were some casting choices which led to poor distractions    jack lemmon   an excellent actor   just can t do shakespeare    as marcellus   the guard who sees the elder hamlet s ghost   lemmon sadly underperforms and is shown up left and right by those around him    gerard depardieu   another talented actor   is wasted when given little more than the utterances of   yes   my lord   and   no   my lord   in the role of reynaldo    richard attenborough has a   literally   walk on role   showing up at the eleventh hour as the english ambassador    i think he had two lines    then there is rufus sewell as fortinbras of norway    when i went to see dangerous beauty earlier this year   two ladies behind me kept commenting about how handsome he was    if bulging eyes are your idea of handsome   well i guess comic actor marty feldman was some kind of sex symbol to you    hamlet is a complicated tale of treachery and revenge in which triumph and defeat become one    branagh attempts to help us out with some of the intricacies by visually representing some of the more elusive stretches of dialogue by presenting them as flashback type images    this only works about half the time   and i wonder if it would have been just as well to do without them    you don t have to be some kind of genius to appreciate shakespeare   but it is quite difficult to understand unless you have the time to read or hear it carefully and repeatedly    the alternate method of comprehension is that with which most of us are familiar   the high school english course    in it   you are hopefully fortunate enough to have an educator willing to help you with the plot points and nuances essential to understanding a play written in the rigmarole known as the king s english    or i suppose you could just read the cliff notes    
600	0	every now and then   reviewers are faced with the films that are hard to be properly reviewed    most of the time it happens with films that leave so overwhelming impact   either good or bad   that in the end reviewers must work hard to express his thoughts or feelings    but   sometimes it can happen for rather trivial reasons    i love trouble happened to be one of such occasions for the author of this review    the impression left by the film wasn t overwhelming   on the contrary   there were hardly any impression at all   since i had real trouble keeping myself awake while watching it    which surprise me to this day   because the movie theatre was full   i was close to sound speakers   the show wasn t late and i didn t lack sleep before the show    such things happen very rarely to me   and   after many years   the closest thing to solution to this mystery is probably the quality of the film itself    the plot revolves around two rival chicago reporters   old peter brackett   nick nolte   and young   aspiring sabrina peterson   julia roberts      two of them are assigned to cover the train collision    as soon as they meet   they start scooping each other   but during the process they both discover sinister plot involving cancerogenic milk   and also the romantic feelings they have for each other    the plot in this film is rather secondary to its real raison d    tre   romantic pairing reminiscent of classical screwball comedies starring spencer tracy and katharine hepburn    movie author   director and screenwriter charles shyer   who had some experiences with turning the screwball spirit into modern setting with father of the bride   tries again   this time pairing old nick nolte with young julia roberts    however   although there is some chemistry between the two   soon it stops to arouse any interest    it probably happens due to poorly executed genre mix   that collides light hearted romantic comedy with rather uninteresting plot suitable to pure action thrillers    shyer as director fails to make the proper transition between the two   and fails in both areas   making the story cliched and predictable    the end result is rather forgettable effort   which convinced me not to watch movie again    i ll give it the benefit of the doubt   though    
1628	1	this reviewer is ignorant of what hands were responsible for delivering the original version of the abyss in 1989    whether it was the meddling of studio executives   or the work of writer director james cameron himself   the original cut of this underwater sci fi thriller was entertaining enough but also quite seriously flawed    the main problem was fairly simple   the film s climax was unworthy of its build up    someone at 20th century fox   and no doubt cameron himself   must have agreed   because in 1993 came the theatrical release of the abyss   special edition    now available on video   it seems timely to re evaluate what   in its newly revamped state   is now a near masterpiece despite its borrowings from films like 2010   odyssey two   alien and close encounters of third kind    the plot is thus    we meet the crew of an experimental underwater mobile oil rig designed by the hard nosed lindsay   mastrantonio   and captained by her soon to be divorced husband bud   ed harris      the rig and its crew are diverted from their normal duties when the navy seeks their help in investigating the mysterious sinking of a u   s   nuclear submarine    requiring a dive part way down a three mile deep trench   three navy divers arrive to command the operation   led by the edgy lieutenant coffey   biehn      but a series of strange sightings soon convinces at least one member of the civilian crew that whoever or whatever they re dealing with   as she memorably puts it     aren t speaking russian      meanwhile on the surface a hurricane is brewing and   even worse   a series of incidents around cuba involving russians ships and an increasingly nervous u   s   navy sets off an international crisis of possible catastrophic proportions    this crisis is mirrored in the confines of the now isolated underwater rig   with the trigger happy and increasingly paranoid lieutenant coffey at odds with the crew about how do deal with the mysterious goings on around them    the human drama is often riveting   with the principal players performing with an intensity that recalls the fine ensemble acting in cameron s aliens    the stunts   hardware   special effects and underwater cinematography are all outstanding    and so they should be   cameron s technical credentials are well established    but what ultimately makes the film so gripping is three intersecting plot strands   1   the tension between old sparring partners lindsay and ex hubby bud   2   the war of wills between the civilian crew and the navy divers as a series of escalating crisis  befall them   and 3   the slowly unfolding revelation of what lies at the bottom of the three mile deep abyss    the abyss   special edition is an improvement on the original film in two major respects    one is that it further fleshes out the relationship between bud and lindsay   a relationship at times touching   at others incredibly intense and volatile    the second improvement is the restoration of some absolutely crucial scenes towards the film s end   when the aliens demonstrate their control over water with a terrifying and extraordinary display of power to a world on the brink of nuclear war    with the inclusion of these startling scenes   the story s climax is now given real weight    why on earth were they left out of the original    this reviewer finds it utterly incomprehensible    so then   we have 25 minutes of additional footage that s turned a decent underwater thriller into something quite magnificent    i say   quite   because some flaws do remain    the most grating is several moments of corny hollywood schmaltz   some new   some old   that may well have you reaching for the barf bag    nonetheless   the abyss   special edition now stands this somewhat maligned film among james cameron s greatest achievements   alongside aliens and terminator 2   see it and be moved   gripped and spellbound    
87	0	it s now the anniversary of the slayings of julie james    jennifer love hewitt   best friends    still besieged by nightmarish memories of the man responsible for it all   she seems to be on the verge of a nervous breakdown    she can t concentrate on her schoolwork   can t get a good night s sleep   and is even frightened by the shadows and the blinking strobe lights at a local dance club    everywhere she looks   she sees visions of the man in a rubber slicker with the hook on his hand    in the first movie    i know what you did last summer    julie and three of her friends accidentally kill a man   running him down while driving down a dark mountain highway    to cover their misdeed   they dump the body into the ocean    however   he never quite died and returned to hunt down julie and her friends    julie and one other   ray   freddie prinze jr       survived only to make this dismal sequal    needing some desparate rest and relaxation   she is elated to learn that her college roommate   karla   brandy     has won a trip for four to a secluded tropical island    accompanying these two girls are karla s overbearing boyfriend   tyrell   mehki phifer   and a potential beau for julie    but was this contest too good to be true    the resort is filled with a skeleton staff that seemed like love boat rejects    meanwhile   the hotel is practically deserted as the storm season is about to begin    this presumably creates a venue where they will be secluded and will have no possible means off the island    eventually   they will be hunted down during power outages and chased around during intense lightning storms    as you might have guessed   somewhere in the shadows lurk a mysteriously strange figure that is wearing a rubber slicker and wielding a hook    julie tries to convince her friends that the killer is on the island   an eerie touch is when she is singing   i will survive   at the karaoke bar and the words scroll   i still know             but her friends chalk it up to paranoia    but the body count soon starts to rise   and for julie   it s going to be the worst vacation of her life    the funny   yes   i used the word  funny    thing about this movie is that i heard more chortling and giggling   maybe it was my giggling   than i heard screaming    this movie boils down to a mindless slashfest that never conjures up any amount of wry wit or even a quirky campiness    there isn t even any suspense that leads up to the deaths    here s an appropriate example    knock knock       housekeeping     says the diminuitive cleaning lady    the door suddenly opens up    slash    next victim    is there any reason to go and see this movie    not unless you want to see four uninteresting college kids run around in circles for about 90 minutes    but i do want to say one thing about this movie that satisfied me    i was thoroughly irritated with tyrell   who incessantly ranted and raved about his sexual libido    i secretly wished for him to get filleted    did he get  hooked     well   let s just say that if he didn t   i would give this film a grade of   d      
595	0	back in february at the monthly los angeles comic book and science fiction convention   new line cinema put on a lavish presentation for its big screen update of the cult 1960s sci fi tv show lost in space   complete with in person appearances by cast members mimi rogers   matt leblanc   lacey chabert   jack johnson   and even gary oldman    that should have set off my warning alarms  the last time such an extravagant film presentation took place at the convention was nearly five years ago   when none other than arnold schwarzenegger made an in person cameo to peddle        last action hero    but no   like millions of others   i bought into the hype and   got lost      if only i had gotten lost  literally  on the way to theatre and spared myself the tedium of this sloppily slapped together blockbuster wannabe    you may find yourself wondering if director stephen hopkins and screenwriter akiva goldsman were lost themselves when they made the film    at the convention   goldsman claimed to be a rabid fan of the original television series   and if that really is the case   i d hate to see what he does with concepts he only has mild interest in    to say that his script lacks narrative cohesion is to imply that there is a narrative to begin with  which there most certainly is not    after the setup   in which the robinson family  father john   william hurt   looking and sounding as spaced out as he does in interviews     mother maureen   rogers   wasted     daughters judy   heather graham   ditto   and penny   a heavily made up chabert   looking like a junior version of neve campbell in wild things     and son will   young newcomer johnson   making the best of it     and pilot don west   leblanc   doing a bad han solo impression   find themselves lost in space after their ship is sabotaged by evil stowaway dr   smith   a watered down but still lively oldman   cashing a paycheck and loving every minute     the script s   stream   of events becomes so fragmented and random that it seems to be made up as it goes along  and hopkins does little to make what does go on the slightest bit interesting    they encounter another ship    they board it    alien spiders attack them    they return to their ship    the other one explodes    they land on a deserted planet    and so on    an attempt at a plot involving time travel occurs in the third act   but goldsman doesn t seem to understand the rules that come with using such a story device   when one character s past self dies   the future incarnation inexplicably lives on    the look and effects should be lost in space s ace in the hole   but hopkins even manages to botch that    for a big budget film   the visual effects are incredibly shoddy    in one composite background shot   i could see the blue outline around oldman   the various digital effects for the space battle scenes look like        digital effects    but nothing in those shots is as jaw droppingly unconvincing as blawp   a monkey like space creature that becomes penny s pet    entirely computer generated and every inch showing it   blawp looks like it was lifted directly from a sony playstation game    apparently hopkins thought the same and tried desperately to hide it   how else can one explain the graininess of blawp s composite shots with the human actors    but in doing so   the seams are that much more obvious    you have to be severely visually impaired to not be distracted when a grainy shot of penny and blawp is immediately followed by a crystal clear solo reaction shot of judy    new line is hoping lost in space will become a big franchise much like the long running star trek cash cow at paramount    i don t think so    in a few years   the lost in space movie will likely live on not as a series but as the obscure answer to a trivia question   what film ended titanic s 15 week reign at the top of the weekend box office    
381	0	in my review of   the spy who shagged me     i postulated an unbreakable law of film physics   every time a sequel is as good as or better than the previous film in the series   it is followed by a third movie that is a bore    the cause is probably complacency   a studio sighs with relief when part 2 lives up to expectations and figures part 3 is a sure thing       scream 3   provides the latest proof of this rule    in los angeles production has begun on   stab 3   return to woodsboro     the most recent installment in the series of movies inspired by the murders surrounding sidney prescott   neve campbell      however   life soon starts imitating art   and   stab   cast members turn up stabbed    smelling yet another book deal   gale weathers   courteney cox arquette   comes to the set to investigate and finds her ex boyfriend dewey riley   david arquette   acting as a technical consultant and getting chummy with jennifer   parker posey     the actress playing gale in   stab 3     elsewhere   our heroine sidney is living in hiding under an assumed name            until she gets a phone call from a familiar evil voice    the late randy meeks   jamie kennedy   makes a surprise guest appearance via video to explain the rules of a trilogy    he notes the third chapter in a trilogy has an overabundance of exposition and a huge backstory to contend with    indeed     scream 3   tries to link its murders back to the one that started it all   the murder of sidney s mother maureen before the beginning of the original   scream      at the scene of each murder in   scream 3     the killer leaves a photo of sidney s mother maureen as a teenager in hollywood and even includes a note claiming to be her real killer    to find out who the killer is   our intrepid investigators have to uncover what happened during maureen s missing years when she was a starlet appearing in low budget horror films       even with that little information   you can probably already guess what the killer s relationship to sidney is      unlike its predecessors     scream 3   doesn t have the guts to even suggest that the central characters might be the killer    the characters we do suspect are all undeveloped   so that by the end we don t even care who the killer is    the jaded detective   patrick dempsey      the kinky producer   lance henriksen      the driven young director   scott foley      the ingenue   emily mortimer      the character who turns out to be the killer seems to be selected at random    wes craven supposedly filmed three different endings to keep the real one a secret   so it s quite possible the one in the final cut was randomly chosen    the series  trademark references to other horror films have become trite and obvious    possibly it s the absence of screenwriter kevin williamson   who penned the first two   or maybe it s that the hip ironic stance eventually consumes itself and a series that parodies film cliches eventually becomes a cliche    i groaned as an attack on sidney from the first   scream   was repeated moment for moment in the hollywood set of her home    at some point   referencing becomes just a means to cover up a poverty of new ideas       scream 3   also continues the tradition of having an eclectic set of cameos and familiar faces in small roles    look for jenny mccarthy   carrie fisher   patrick warburton   puddy from   seinfeld       roger corman   and jason mewes and kevin smith   as jay and silent bob   to walk through at some point    all these bit players put forth more effort than the series  returning stars   who are probably saving their energy for the long post    scream   job search    another prediction i made in a previous review has come to pass   more movies are copying   the blair witch project    s web strategy       scream 3   has three official websites that   wink   wink   pretend that the events of the movie are real and provide additional backstory information not covered in the movie    the sunrise studios site   scream3   com   has trailers for other sunrise releases as well as the   latest  stab 3  news      there s also a gail weathers official site   galeweathers   com   and a sunrise sucks site that has more   stab   scandals the studio wants to cover up   sunrisesucks   com      craven and company promise that this is the last installment in the   scream   series    while i hope that s true   i don t hold out much hope horror movie series are even harder to kill than their monsters    there s a   halloween h2k   in the works   even though michael myers was beheaded in   h20     and a   freddy vs   jason   has been talked about for awhile   despite the fact that both characters were   killed off      there s bound to be a   scream 4   someday   even if it starts over with a new set of movie star wannabes    bottom line   they should have called this one   yawn      
955	0	capsule   combine one quart of raiders of the lost ark   a dash of a jackie chan movie   sans jackie     two teaspoons of gun  and swordplay   and a dollop of cgi    simmer for 100 minutes    yields   zilch    the phantom is a depressing and tired retread of so many earlier   better movies that after the fifteen minute mark i started cataloguing them out loud    it s hard to make a good action adventure movie that doesn t simply recycle its predecessors   and i ve seen movies that even at least did the recycling gracefully    the phantom   allegedly based on the long running comic of the same name   doesn t even bother to be graceful    it s a stupid and incompetent movie in too many ways to list   but i ll try    the film opens up with a   prelude   sequence that looks like it was slashed to ribbons in the editing and then given a heavy voice over to compensate for whatever got thrown out    we go from there to a jungle sequence that   i swear to god   recycles the truck chase scene from raiders of the lost ark note for note   possibly even shot for shot   right down to the moment where indy wrenched open the door and slung one of the drivers out into the brush    and then goes on to rip off the rope bridge scene from   sorcerer   as well    sorcerer   as you may well remember   was a remake of a french movie   the wages of fear   in which a bunch of lowlifes were paid piles of money to drive a truck loaded with nitro through horrible jungle terrain    both versions of that movie were far more interesting than this flick   but i ve got my job to do   so back to the salt mines we go    anyway   the cinematic theft doesn t stop there    or at least the lack of inspiration    there isn t a single thing here we haven t seen   and it s not given to us in a way that remotely evokes our interest    we have   where s my list      a bad girl   a tough good girl   a secret cave hideaway   which seems inspired more by dr    no than anything else     a boardroom meeting that drips with greed and venality   magical artifacts of terrible power   and cary hiroyuki tagawa wasted in another stupid role where he gets to wear a fu manchu mustache and sneer a lot and generally humiliate himself    what else is there    the plot is a waste of time    the sets alternate between big but hokey    and tiny and still hokey    there are lines in the script that are just begging to be mst3ked    and i m sure once mike and the  bots get the cash   they ll stick it on their sked    the only thing in the movie worth noting is billy zane    he s a good actor   and he tries very hard   even when the script is sending him down one dead alley of a scene after another    all i can say is that i pray this isn t the beginning of the end for him    although it sure looks like the final nail in the coffin for the comic book super hero movie    
899	0	synopsis   a novelist struggling with his latest work buys a weird brain with a protruding eyeball encased in a jar    the brain exerts its evil influence upon the novelist and his secretary   while his wife disapproves    meanwhile   a loan shark in need of a shave tries to leave his profession    comments   why is this movie called possessed by the night    it s hard to speculate    most of this film takes place during the day   and the only thing possessing anyone is an icky   pulsating   bubbling brain thingie in a jar    in case you haven t picked up on this yet   possessed by the night is a bottom of the barrel   thriller     i use the term   thriller   loosely here   which is really cheap and bad    the plot   which sounds like a cheesy pulp science fiction story from the 1950s   actually serves one purpose   to exploit nude women as often as possible    writing a movie review for a film like this proves oddly challenging    there s really not much to say    the acting is lousy   although   occasionally   the attempts at acting are so absurd that they garner a chuckle or two from the audience    most humorous is frank sivero   who plays murray   the novelist s agent    he is so horrible in this role that one can t help but be amused    the plot sucks    nearly half the film is devoted to a loser loan shark who wants out of the profession   even though he has only limited relevance to the movie as a whole    the dialogue stinks    a loan shark   for instance   tells another how much he loves bimbos   which is something the audience really doesn t need to know    everything about possessed by the night is second rate   even the film credits    as the names of the not so talented film crew scrolled by at the end   joseph scales came up   credited as being   assistsant to foley artist      someone could have used an editor    to be honest   the film is basically an excuse to flash frontal nudity and show some sex scenes    playboy playmate shannon tweed   after all   is the star here    i suppose that if one wanted this sort of thing   he would like this movie    why did i give this turkey two stars and not one    as a bad movie   it is unintentionally funny enough to keep someone passingly interested in the film    if you feel possessed to see possessed by the night   however   i d recommend you exorcise this impulse and watch something else    
1840	1	while alex browning   devon sawa   waits at jfk to leave for a school trip to paris   bad omens seem to surround him    as soon as he buckles into the plane   he has a vision of the plane exploding seconds after take off    when the vision begins to come true   alex bolts for the door   dragging several students and a teacher in his wake    the plane takes off without them and explodes just as alex predicted    he becomes an object of fear and suspicion among the community   and the tension only increases as the survivors begin to die    alex and another survivor   clear rivers   ali larter     investigate the suspicious   suicide   of a friend   and a mortician   tony   candyman   todd   clues them in to the truth   alex interrupted death s design by saving people who should have died in the explosion   and death will want to claim its rightful victims    in order to save himself and the others   alex will have to figure out death s new plan and thwart it    of the countless horror films that have competed for a piece of the   scream   audience     final destination   is the best so far    talented young screenwriter jeffrey reddick offers a fresh variation on a familiar formula    we ve seen hundreds of movies where a group of teenagers are murdered one by one by a faceless slasher   but reddick cuts out the hockey masked middle man and makes the villain death itself    first time feature director james wong made the most of that premise    every scene is permeated with creepiness and foreboding   reminding us that death is everywhere   can come at anytime    everyday objects and events vibrate with menace    the most amusing harbinger of doom   john denver s   rocky mountain high     which is played several times in the movie before someone dies       the link is that denver died in a plane crash   and the song includes a line about fire in the sky      the performances are stronger than those usually elicited by teen horror    devon sawa   who previously starred in another horror flick     idle hands     gives a frantic and convincing lead performance    kerr smith is carter hogan   an antagonist of alex s whose quick temper causes him to pulled off the fatal plane    smith plays carter as filled with anger and confusion that constantly threatens to bubble over into violence    seann william scott   who s also in theaters right now in   road trip     plays the somewhat dim billy hitchcock and provides a needed counterpoint to the intensity of alex and carter    tony todd s one scene cameo is delicious but all too brief    bottom line   watchable teen fright flicks are few and far between   but this destination is worth visiting    
1633	1	what surprises me most about the long awaited batman is that the movie centers not on the caped crusader but on the joker    the dark knight actually has less screen time than his homicidal arch nemesis    i can hear batfans everywhere protesting     first they had the nerve to cast michael keaton as batman   and now they think they can get away with making him second banana to the joker        and   indeed   this situation would have been altogether inappropriate and intolerable were it not for the fact that someone at warner brothers had the savvy to cast jack nicholson in the role he was born to play    nicholson deserves the top billing he is receiving in the posters and opening credits since his astounding   oscar worthy performance as the joker is the highlight of batman    nicholson shows no inhibition or shame as he pulls out all the stops to create a joker that makes cesar romero look like bozo the clown   romero played the joker in the  60s tv series      on one hand   nicholson s joker is extremely funny    his murderous escapades and manic outbursts   which include defacing paintings in an art museum and invading the television airwaves with hilarious pirate broadcasts   bring humor and laughter into an otherwise dark film    but on the other hand   his outwardly jovial disposition is only a mask for his intense contempt for all of mankind    the joker s cruelty and demented   diabolical nature are truly frightening and sinister    this guy is off his rocker   and he not only knows it   he flaunts it    but enough about nicholson as the joker   i m sure most people are wondering about michael keaton as batman    like many   i was outraged when warner brothers announced that keaton had been cast as the caped crusader    but batfans need not worry because holy unconventional casting    keaton delivers    he is convincing as the tormented millionaire   bruce wayne   and beneath his hard   black body armor   he is mysterious and formidable as the batman    even though the screenplay only halfheartedly attempts to develop the character   keaton manages to give hints of the inner turmoil and emotional rage that drive wayne to don his bat gear and battle the low life scum of gotham city    visually   batman is a knockout nothing short of a triumph for director tim burton and his production team    the movie successfully captures the film noir look and bleak   gloomy atmosphere of such batman comic books as   the dark knight returns   and   the killing joke      burton s film is a feast for the eyes   the  35 million budget is definitely on the screen    the sets   costumes   and make up are stunning and worthy of oscar nominations    nicholson isn t joking when he boasts     wait  till they get a load of me      his grimacing smile   green hair   and purple suits over orange shirts are colorful and outrageous    keaton s wardrobe is equally appropriate    batman s cape   mask   and body armor make him look threatening   frightening   and invincible bringing to mind not adam west s campy costume in the tv series but peter weir s outfit in robocop    production designer anton furst s sets are a wonder    gotham city is dark and foreboding   almost as if it were an expressionist vision of new york    the batcave is cold   bare   and desolate    the world that burton and furst have created in batman is a melancholy nightmare of violence and corruption    the movie s gritty bladerunner robocop look is a joy to behold    the plot   on the other hand   is not as rousing    the screenplay is not up to snuff in comparison to the stylized sets and superb acting    it takes forever for what little story there is to finally kick into gear    batman tries to walk a thin line between action and character psychology   but it fails to give us enough of either one    as i mentioned earlier   the screenplay gives us plenty of the joker   but it never fully establishes batman s psychological motives and underpinnings    in terms of action   batman is not as thrilling as you might expect    burton seems more concerned with the visual and dramatic elements of the story    more than anything   batman is a mood film    while batman may not completely absorb and excite you   it will likely impress you with its success at bringing to life the style and spirit of the batman comic books    thanks to its distinctive look   the movie like a good comic book transports us to another world    
1259	1	that s the question i asked myself when venturing nervously into   the wedding singer     the latest film to star the saturday night live alumnus    does he draw laughs from his sad   puppy dog expression and don t hate me for being a simpleton observations    or do fans giggle when he screams at the top of his lungs at people    or is it just the fact that he sings songs with silly lyrics that bowl audiences over    well   there s a little bit of all of that in   the wedding singer   and while i exited the theater still not one hundred percent sure of mr   sandler s thing   i did have a surprisingly good time    that s because   in a nutshell     the wedding singer   is one of the sweetest movies you re ever likely to come across    that s right    sweet    the humor in the film runs the gamut from dumb to mildly amusing to laugh out loud hysterical but the tone    well   it s just lovely    i have to admit i was half expecting farting armpit humor   gratuitous nudity   superfluous   cloying subplots   and some nasty   unnecessary violence    instead    well   i ve said it before    sweet    the year is 1985 and sandler plays robbie hart   the eponymous wedding singer   a job aspiring rock stars often settle for    when robbie s fianc   e dumps him at his own altar   robbie gets depressed and turns to a plucky waitress called julia   drew barrymore   who has some problems of her own   she s marrying a hunky junk bonds dealer who   unbeknownst to her   isn t that big on monogamy      it isn t giving anything away to say that robbie and julia fall in love    aww        sandler and barrymore are a good match and they re assisted by some terrific cameo appearances   including steve buscemi and jon lovitz   whose individual scenes are perhaps the funniest in the film    writer tim herlihy   with uncredited assistance from carrie fisher   keeps the story bubbling along to its predictable conclusion    it doesn t all work but it s handled with such light heartedness that robbie and julia coming together generates more smiles than groans    herlihy and director frank coraci have done a great job of recreating the sights   sounds   and affectations of the 1980s    the soundtrack  an ever present force in the film  is packed with wall to wall hits of the period   new wave upon new wave of songs from billy idol s   white wedding   to the smiths    how soon is now      to culture club s   do you really want to hurt me      the mix of music and fashion would make   the wedding singer   a great double feature with   boogie nights      if you grew up listening to the cure and a flock of seagulls and the psychedelic furs   then   the wedding singer   is bound to put a nostalgic hop in your stride    if you re a fan of the lovable   laughable adam sandler   well        let s just say that   the wedding singer   might well be the only film in recent memory to make   me   want to rent   happy gilmore      
59	0	supposedly based on a true story in which the british drive to build a rail bridge deep in africa grinds to a halt after a pair of lions start killing off the workers in 1898    john patterson   val kilmer     the bridge building expert set to oversee the operation   tried to rid his operation of the lions   but fails    a world renound hunter   remington   michael douglas     is called in and the battle   man against lion   begins    this film has a great soundtrack   and wonderful scenery    the acting is not too bad except the characters are all so thin    we only see one side of each character    kilmer is a bridge builder and that s all we see him as    these lions kill dozens of his men and he doesn t even appear to be too upset about it    and the plot    it s jaws   but with lions    again we re presented with an animal that behaves not at all as it should    it appears to kill men because it just likes too    why    who knows    i guess there wouldn t be much of a story if it didn t    the problem is that there isn t much of a story even though it does    
680	0	who knew that in 16 years eddie murphy   who made such a brash   raucous big screen splash in  48 hrs        would become        cuddly    the disconcerting trend begun in this summer s cutesy   largely laugh free  doctor dolittle  continues with this earnest to a fault dramedy    although he is top billed   here murphy is merely support for jeff goldblum   who plays ricky hayman   the programming director at a home shopping network    sales are way down   and ricky s job hangs by a thread until he meets g   murphy     a mysterious spiritual guru whom a desperate ricky puts on the air    while sales skyrocket and g becomes an overnight sensation   the reinvigorated ricky s greed grows   endangering his budding romance with a goodhearted media research consultant   kelly preston      writer tom schulman has some promising ideas   satirizing home shopping and infomercials and the nature of instant celebrity    but these ideas would have more bite if stephen herek had invested any energy into the direction of the film    the sluggishly paced  holy man  is not only slow and overlong   113 minutes     but an unfunny bore   and murphy can do little to juice up the proceedings   cleansed of both the attitude  and  comic sensibility that made him a star   g is   for the most part   a straight man     he is a curiously lifeless presence    goldblum is actually quite good   but it s hard for the audience to sustain much interest in his character and spiritual journey when the director doesn t seem to be much interested   either    
